,Unnamed: 0,Recipe_Name,Type,Serving,Protein,Fat,Carbs,Calories,cholesterol,sodium,fiber,sugar,Prepare time,cooking time,Total_Time,Ratings
0,0,Protein Waffles,cottage cheese,2.0,8.5,4.5,12.0,121.0,81.0,224.5,1.5,1.5,10.0,5.0,15 mins,4.9
1,1,Deviled Eggs,appetizer,2.0,6.3,7.5,1.0,96.8,187.0,156.1,,0.3,10.0,15.0,25 mins,4.78
2,2,Crustless Quiche,dinner,1.0,20.0,12.5,5.0,215.0,193.0,620.0,1.0,2.5,15.0,40.0,55 mins,4.88
3,3,Spanish Tortilla with Pimenton Aioli,appetizer,1.0,9.0,14.5,21.5,247.0,188.0,363.5,2.0,2.5,15.0,,1 hr 15 mins,4.44
4,4,Corned Beef Hash,breakfast,1.0,14.5,16.0,26.0,300.0,62.5,782.5,3.5,6.5,10.0,15.0,25 mins,4.75
5,5,Green Shakshuka,breakfast,2.0,20.0,16.0,16.0,291.0,380.0,724.0,5.0,6.0,15.0,30.0,45 mins,5.0
6,6,Whole Wheat Irish Soda Bread Muffins,Breakfast,1.0,4.0,3.5,24.5,147.0,24.0,148.0,1.5,10.0,10.0,20.0,35 mins,4.84
7,7,High-Protein Egg Bagel,breakfast,1.0,10.0,2.5,30.0,184.0,93.5,487.0,1.0,1.5,10.0,25.0,50 mins,4.8
8,8,Carrot Banana Protein Smoothie,breakfast,1.0,28.5,6.5,34.0,294.0,,290.5,7.0,17.5,5.0,0.0,5 mins,4.84
9,9,Chocolate Oat Flour Banana Bread,Breakfast,1.0,5.5,7.0,34.5,190.0,34.5,179.5,9.5,11.5,15.0,50.0,1 hr 20 mins,4.97
10,10,Mushroom Toast,breakfast,1.0,7.0,10.5,20.5,196.0,14.5,222.0,2.0,3.5,5.0,10.0,15 mins,5.0
11,11,Smoked Turkey Sausage Breakfast Skillet,Breakfast,1.0,22.5,19.0,5.5,284.0,355.5,547.5,1.5,1.5,5.0,22.0,27 mins,5.0
12,12,Breakfast Casserole with Spinach and Sausage,Breakfast,1.0,22.0,15.0,5.0,245.0,268.0,616.0,0.5,2.5,15.0,35.0,50 mins,4.86
13,13,Cheddar Biscuits,dinner,1.0,8.0,5.0,26.5,185.0,16.0,480.5,1.0,1.0,15.0,20.0,45 mins,4.78
14,14,Cornbread Muffins,breakfast,1.0,4.0,5.5,27.0,170.0,46.5,237.0,1.5,9.0,10.0,20.0,30 mins,5.0
15,15,Pumpkin Bread Recipe,breakfast,1.0,2.1,2.2,18.7,103.0,,280.5,0.7,10.2,25.0,50.0,1 hr 15 mins,4.9
16,16,Pumpkin Baked Oatmeal Cups,breakfast,1.0,6.0,3.0,37.0,104.0,64.0,137.0,1.5,2.0,10.0,30.0,45 mins,4.73
17,17,Apple Turnover,dessert,1.0,1.5,1.0,24.0,111.0,,129.0,2.0,11.5,30.0,30.0,1 hr 10 mins,5.0
18,18,Classic Egg Salad,breakfast,1.0,9.5,15.5,1.0,185.0,282.0,215.5,,2.0,5.0,20.0,25 mins,4.89
19,19,Mini Pumpkin Chocolate Chip Muffins,breakfast,2.0,2.0,5.0,27.0,160.0,,118.0,2.0,18.0,15.0,25.0,40 mins,4.82
20,20,Banana Bread Recipe,Breakfast,1.0,3.0,3.0,29.0,123.0,15.5,165.0,1.5,4.0,15.0,45.0,1 hr 10 mins,4.96
21,21,Cinnamon-Raisin Overnight Oats,breakfast,1.0,10.0,14.0,58.0,378.0,,176.5,12.0,21.0,5.0,0.0,4 hrs 5 mins,5.0
22,22,Mini Quiche,breakfast,2.0,18.0,14.0,16.0,268.0,275.0,654.0,0.5,1.5,15.0,30.0,45 mins,4.75
23,23,Babka-Inspired Bagels,breakfast,1.0,5.0,2.0,30.0,158.0,47.0,473.0,1.0,5.0,30.0,28.0,1 hr 13 mins,4.89
24,24,Feta Eggs with Zucchini,breakfast,2.0,17.5,20.5,7.5,284.0,397.0,471.0,1.0,3.5,5.0,8.0,13 mins,5.0
25,25,Zucchini Bread,breakfast,1.0,3.5,5.5,21.0,144.0,15.5,125.0,2.0,8.0,20.0,55.0,1 hr 15 mins,4.84
26,26,Loaded Egg Muffins,breakfast,2.0,14.0,11.0,2.5,165.0,289.0,267.0,,,10.0,20.0,30 mins,4.72
27,27,Protein Bagels with Cottage Cheese,Cottage Cheese,1.0,9.0,1.0,28.5,164.0,5.0,583.0,1.0,1.0,10.0,12.0,37 mins,4.82
28,28,Greek Cottage Cheese Bowl,Cottage Cheese,1.0,21.5,7.0,9.5,186.0,28.5,695.0,1.5,6.0,10.0,0.0,15 mins,4.72
29,29,Broccoli and Cheese Egg Muffins,breakfast,2.0,18.0,8.5,5.0,167.0,170.0,317.0,2.5,,5.0,30.0,35 mins,4.77
30,30,English Muffin Breakfast Sandwich,Breakfast,1.0,18.5,9.5,29.5,242.0,211.0,671.0,8.0,3.2,2.0,10.0,15 mins,5.0
31,31,20+ High Protein Breakfast Ideas,breakfast,,,,,,,,,,,,,
32,32,Roasted Strawberry Almond Flour Muffins,breakfast,1.0,6.0,8.5,15.5,164.0,7.0,155.5,2.5,10.5,30.0,20.0,50 mins,4.41
33,33,Huevos Pericos,breakfast,1.0,13.9,7.7,8.5,155.0,,,2.3,,2.0,5.0,7 mins,5.0
34,34,Green Smoothie Bowl,breakfast,1.0,9.0,10.5,74.0,404.0,,115.0,12.0,51.5,5.0,0.0,5 mins,5.0
35,35,Insanely Good Blueberry Oatmeal Muffins,snacks,1.0,3.0,2.5,28.5,127.0,,222.5,2.5,17.5,40.0,22.0,1 hr 2 mins,4.85
36,36,Artichoke Pie,dessert,1.0,12.5,13.0,17.0,229.0,107.5,401.0,4.0,1.0,10.0,55.0,1 hr 5 mins,4.86
37,37,Hash Brown Egg White Nests,breakfast,2.0,13.0,2.0,15.0,134.0,,,2.0,0.5,15.0,55.0,1 hr 10 mins,4.7
38,38,Tropical Chia Pudding Breakfast Bowl (High Protein),Breakfast,1.0,18.0,13.0,35.0,305.0,7.0,110.0,12.0,19.0,10.0,0.0,2 hrs 10 mins,4.95
39,39,High Protein Egg White Muffins with Turkey Bacon,cottage cheese,2.0,20.0,4.5,4.5,144.0,33.0,502.0,1.0,2.0,15.0,35.0,50 mins,4.86
40,40,Air Fryer Breakfast Banana Split,breakfast,1.0,15.0,9.0,41.0,286.0,7.0,46.0,4.5,26.0,2.0,5.0,7 mins,4.95
41,41,Zoats or Zucchini Oats,breakfast,1.0,24.0,12.5,63.0,441.0,,207.0,12.0,18.0,5.0,5.0,10 mins,4.69
42,42,Breakfast Strata with Sausage and Mushrooms,Breakfast,1.0,24.3,12.4,18.2,289.0,86.7,355.0,1.3,0.6,10.0,50.0,1 hr,5.0
43,43,Slow Cooker Steel Cut Oats,breakfast,3.0,9.0,8.0,50.5,302.0,,35.0,9.5,12.5,5.0,,2 hrs 5 mins,4.92
44,44,Bacon Spinach Breakfast Casserole with Gruyère Cheese,Breakfast,1.0,22.0,19.0,4.0,276.0,313.0,527.0,1.0,3.0,10.0,45.0,55 mins,4.92
45,45,Savory Steel Cut Oatmeal,breakfast,1.0,21.0,12.0,26.0,290.0,72.0,605.0,4.0,2.0,5.0,12.0,17 mins,4.92
46,46,High-Protein Zucchini Omelet for One,lunch,1.0,31.0,13.0,10.5,283.0,194.5,844.5,2.0,6.0,5.0,12.0,17 mins,4.95
47,47,High-Protein Enchilada Scrambled Eggs,breakfast,1.0,25.5,14.0,12.0,270.0,15.0,882.5,5.0,3.0,2.0,5.0,7 mins,5.0
48,48,Apple Pie Overnight Oats,dessert,1.0,8.0,11.0,59.0,361.0,,154.0,10.0,21.0,10.0,15.0,8 hrs 25 mins,4.73
49,49,Avocado Toast with Egg – Four (4) Ways,breakfast,1.0,12.0,10.0,23.0,229.0,186.0,223.0,5.0,4.0,5.0,5.0,10 mins,4.97
50,50,Pumpkin Banana Bread,breakfast,1.0,2.7,2.7,33.3,146.5,23.0,131.5,1.6,20.0,25.0,,1 hr 25 mins,4.92
51,51,Lox and Eggs with Onions,breakfast,1.0,21.5,17.0,9.0,279.0,397.0,690.0,1.5,4.0,5.0,15.0,20 mins,5.0
52,52,Whole Wheat Pumpkin Pancakes with Pecans,breakfast,2.0,10.0,8.0,31.0,234.0,3.0,497.0,4.0,11.0,10.0,10.0,20 mins,4.77
53,53,Peanut Butter Banana Muffins,Breakfast,1.0,5.5,9.0,24.5,192.0,5.0,170.0,2.0,9.5,15.0,25.0,40 mins,4.89
54,54,Cream Cheese Pumpkin Muffins,breakfast,1.0,3.5,6.0,25.0,170.0,34.0,160.0,2.0,16.0,15.0,25.0,40 mins,4.85
55,55,Pumpkin Overnight Oats,breakfast,1.0,10.0,12.0,40.5,269.0,,165.5,10.0,16.0,10.0,0.0,8 hrs 10 mins,5.0
56,56,Avocado Toast with Halloumi and Egg,Breakfast,1.0,16.0,17.0,19.0,295.0,211.0,812.0,3.0,2.0,5.0,15.0,20 mins,5.0
57,57,15-Minute Protein Chia Seed Cereal,Breakfast,1.0,29.0,10.0,30.0,318.0,5.0,380.0,15.0,6.0,2.0,0.0,17 mins,4.59
58,58,Three-Cheese Zucchini Quiche,lunch,1.0,15.0,19.0,21.0,307.0,202.0,544.0,1.0,5.0,15.0,,1 hr 30 mins,4.91
59,59,Pineapple Chia with Cottage Cheese,Cottage Cheese,1.0,16.5,8.5,38.0,295.0,10.0,233.5,11.5,21.5,5.0,0.0,2 hrs 5 mins,5.0
60,60,Peach Pie Cottage Cheese Bowls,Cottage Cheese,1.0,31.0,9.0,25.0,272.0,30.0,714.0,3.0,21.0,5.0,10.0,15 mins,5.0
61,61,Overnight Oats (How To Make),breakfast,1.0,6.0,10.0,34.5,236.0,,95.0,8.5,11.5,5.0,0.0,8 hrs 5 mins,4.92
62,62,Mango Coconut Chia Pudding,dessert,1.0,7.0,13.0,22.0,227.0,,66.0,11.5,10.5,5.0,0.0,5 hrs 5 mins,4.98
63,63,Berry Cottage Cheese Breakfast Bowl,Cottage Cheese,1.0,19.0,9.5,20.5,232.0,15.0,346.5,7.0,11.5,5.0,0.0,5 mins,5.0
64,64,Instant Pot Baked Oatmeal Bars,Instant Pot,1.0,9.0,6.5,45.0,266.0,,61.0,8.0,11.0,10.0,50.0,1 hr,4.86
65,65,Swiss Chard Frittata,dinner,1.0,12.0,5.5,13.0,139.0,130.0,446.0,5.0,2.0,10.0,30.0,40 mins,4.89
66,66,Banana Nut Pancakes,breakfast,2.0,7.0,4.0,22.0,146.0,2.0,209.0,3.1,5.0,10.0,10.0,20 mins,4.93
67,67,Peanut Butter Breakfast Oatmeal Bowl,Breakfast,1.0,11.0,15.0,60.0,389.0,,78.0,11.5,21.0,2.0,5.0,7 mins,4.91
68,68,Roasted Strawberry Banana Bread,breakfast,1.0,2.0,2.0,19.0,88.0,4.0,111.0,2.0,10.0,5.0,15.0,1 hr 15 mins,4.79
69,69,High-Protein Scrambled Eggs with Cottage Cheese,cottage cheese,1.0,17.5,10.5,1.5,173.0,377.0,327.0,,1.0,2.0,4.0,6 mins,4.88
70,70,Peanut Butter Oatmeal Protein Cookies,dessert,2.0,12.0,14.5,39.0,304.0,47.0,140.0,8.5,9.0,10.0,20.0,30 mins,4.77
71,71,Meal Prep Breakfast Taco Scramble,Breakfast,1.0,46.0,19.0,24.5,450.0,435.0,1145.5,4.0,3.0,10.0,50.0,1 hr,4.9
72,72,Cream Cheese-Filled Almond Flour Banana Muffins (Gluten-Free),breakfast,1.0,5.0,8.5,13.5,149.0,42.0,209.5,3.0,8.5,20.0,40.0,1 hr,5.0
73,73,Crustless Potato Jalapeño Quiche,breakfast,1.0,11.5,12.5,12.0,207.0,177.5,410.0,1.5,3.5,10.0,50.0,1 hr,4.92
74,74,Mushroom-Spinach Scrambled Eggs,breakfast,1.0,21.5,17.0,10.0,271.0,372.0,217.5,2.5,5.0,5.0,10.0,15 mins,4.91
75,75,Healthy 3-Ingredient Banana Oatmeal Cookies,breakfast,2.0,2.0,3.5,15.0,93.0,,0.5,2.0,4.5,10.0,15.0,25 mins,4.67
76,76,Baked Oatmeal with Blueberries and Bananas,breakfast,1.0,5.5,5.5,38.0,211.0,31.5,77.0,4.0,23.0,10.0,35.0,45 mins,4.75
77,77,Waffled Vegetable Latkes,Appetizer,2.0,9.0,4.0,35.0,205.0,139.5,575.5,6.0,6.0,25.0,5.0,30 mins,4.75
78,78,Peanut Butter and Jelly Smoothie,lunch,1.0,6.0,11.0,29.0,222.0,,216.0,8.0,19.0,5.0,0.0,5 mins,5.0
79,79,Huevos Rancheros,breakfast,2.0,22.5,18.5,42.0,414.0,387.0,,10.0,11.5,5.0,10.0,15 mins,5.0
80,80,Banana Nut Protein Oats,breakfast,1.0,18.5,9.0,63.5,388.0,9.5,203.0,6.5,23.0,5.0,5.0,10 mins,4.84
81,81,Strawberry Scones,breakfast,1.0,4.5,6.5,32.0,201.0,,,2.5,,30.0,20.0,50 mins,4.85
82,82,Asparagus and Swiss Cheese Frittata,Asparagus,1.0,19.0,15.0,9.0,243.0,259.0,386.0,1.0,3.0,10.0,30.0,40 mins,4.96
83,83,Oatmeal Berry Smoothie Bowl,breakfast,1.0,3.0,2.0,33.5,154.0,,23.5,6.0,13.5,5.0,5.0,10 mins,5.0
84,84,Strawberries and Yogurt Whipped Cream,dessert,6.0,2.5,7.5,13.0,125.0,27.5,15.5,2.0,11.0,15.0,0.0,15 mins,5.0
85,85,Protein PB & J Smoothie Bowl,lunch,1.0,14.5,11.0,30.5,268.0,,278.0,6.5,17.9,5.0,0.0,5 mins,4.74
86,86,Spanakopita Baked Eggs,appetizer,1.0,15.0,11.0,13.5,198.0,205.0,703.5,6.0,3.0,10.0,25.0,35 mins,4.75
87,87,Cacio e Pepe Frittata with Cauliflower and Lemony Yogurt,lunch,1.0,20.0,18.5,5.5,277.0,389.0,540.5,1.5,2.5,10.0,50.0,1 hr,5.0
88,88,Cottage Cheese Egg and Sausage Frittata,Cottage Cheese,1.0,21.5,15.0,2.0,233.0,386.0,723.0,0.5,1.0,5.0,25.0,30 mins,4.96
89,89,Baked Sweet Potato Egg Cups,breakfast,1.0,8.0,6.5,10.0,132.0,190.5,207.0,1.0,2.0,15.0,20.0,35 mins,4.65
90,90,Savory Cottage Cheese Bowl,Cottage Cheese,1.0,25.0,8.0,19.0,221.0,23.0,624.0,4.5,13.0,5.0,0.0,5 mins,4.98
91,91,High Protein Bread (Oat Sandwich Rolls),cottage cheese,1.0,10.5,3.0,18.0,135.5,5.0,582.5,2.5,1.5,5.0,25.0,30 mins,4.41
92,92,3-Ingredient Baked Bananas,dessert,1.0,1.5,0.5,35.5,137.0,,2.0,3.0,23.0,5.0,15.0,20 mins,4.8
93,93,Breakfast Egg Rolls,Breakfast,2.0,17.5,8.0,24.5,240.0,221.5,585.0,1.0,1.0,15.0,15.0,30 mins,4.75
94,94,Virgin Bloody Mary,appetizer,2.0,1.0,0.5,7.0,33.0,,295.0,1.5,4.5,10.0,0.0,10 mins,4.91
95,95,Yogurt Sheet Pan Pancakes with Mixed Berries,Breakfast,2.0,8.0,4.5,32.0,211.0,57.0,484.0,2.0,10.0,10.0,20.0,30 mins,4.89
96,96,Lemon Cranberry Scones,Breakfast,1.0,4.3,4.7,34.0,193.0,,,2.1,,15.0,20.0,35 mins,4.84
97,97,Crustless Sausage and Spinach Quiche,breakfast,1.0,21.5,14.0,6.5,233.0,208.0,652.0,1.0,2.0,15.0,55.0,1 hr 10 mins,4.92
98,98,Lemon Blueberry Buttermilk Sheet Pan Pancakes,Breakfast,2.0,7.0,5.0,35.0,214.0,57.0,503.0,2.5,9.0,15.0,20.0,35 mins,4.93
99,99,Chocolate Zucchini Bread,breakfast,1.0,4.0,8.0,28.0,190.5,,147.0,2.5,14.5,20.0,55.0,1 hr 15 mins,4.64
100,100,Easy Blueberry Buttermilk Cake,dessert,1.0,3.1,2.9,33.0,168.0,17.5,191.8,1.2,17.1,20.0,30.0,50 mins,4.78
101,101,Crustless Quiche Lorraine,breakfast,1.0,16.0,14.0,2.5,205.0,214.5,350.0,,2.0,10.0,35.0,45 mins,4.9
102,102,"Caramelized Onion, Red Pepper and Zucchini Frittata",breakfast,1.0,13.0,11.5,8.0,186.0,284.0,226.5,2.0,4.0,5.0,35.0,40 mins,4.84
103,103,Omelet Tortilla Breakfast Wrap,Breakfast,1.0,28.0,17.0,23.0,315.0,377.0,1037.0,14.5,2.0,5.0,10.0,15 mins,4.93
104,104,Banana Pancake Cereal,Breakfast,2.0,9.5,4.5,50.0,272.0,,378.5,5.0,16.5,10.0,20.0,30 mins,4.78
105,105,Superfood Triple Berry Chia Pudding,breakfast,1.0,4.0,5.0,12.0,110.0,,64.0,7.5,3.0,20.0,0.0,5 hrs 20 mins,3.5
106,106,Lightened Up Blueberry Scones,breakfast,1.0,5.0,6.5,33.5,216.0,43.0,335.0,0.5,9.5,10.0,20.0,30 mins,4.71
107,107,Tropical Mango Blueberry Lassi,Breakfast,1.0,8.0,6.0,34.5,215.0,2.5,221.0,5.0,24.5,5.0,0.0,5 mins,4.6
108,108,Egg Tomato and Scallion Sandwich,breakfast,1.0,13.5,9.5,21.0,213.0,189.0,363.0,5.5,5.0,15.0,0.0,15 mins,4.96
109,109,Skillet Mixed Berry Buttermilk Cobbler,dessert,1.0,2.0,4.0,28.0,151.0,5.5,100.5,4.5,16.5,10.0,10.0,1 hr 20 mins,4.8
110,110,Hot Cross Buns,Breakfast,2.0,10.5,0.5,46.0,230.0,,426.0,1.5,16.5,10.0,25.0,1 hr,4.38
111,111,Banana Bread Muffin in a Mug,breakfast,1.0,2.0,0.5,25.5,108.0,,123.0,2.0,7.0,15.0,5.0,20 mins,4.57
112,112,Chorizo Breakfast Bowls,Breakfast,1.0,31.0,24.0,23.0,429.0,428.0,656.0,5.0,1.5,,,,5.0
113,113,Chocolate Pistachio Biscotti,Breakfast,1.0,2.5,4.5,15.0,103.0,20.5,43.5,1.0,6.5,15.0,25.0,45 mins,4.72
114,114,Changua (Colombian Milk and Egg Soup),breakfast,1.0,14.0,8.5,11.5,180.0,201.0,181.5,0.5,9.5,5.0,15.0,20 mins,4.8
115,115,Breakfast Casserole with Spinach and Feta,Breakfast,1.0,19.5,20.5,8.0,296.0,414.5,735.0,0.5,4.5,10.0,30.0,1 hr 40 mins,4.69
116,116,Easy Healthy Ground Turkey Chorizo,breakfast,1.0,15.0,5.5,2.0,116.0,53.0,253.0,0.5,,5.0,15.0,20 mins,4.95
117,117,Banana Nut Bread,breakfast,1.0,1.5,4.0,19.5,104.0,5.0,100.0,1.0,10.5,20.0,50.0,1 hr 10 mins,4.85
118,118,Pumpkin Butter,Breakfast,2.0,0.5,0.5,13.0,42.0,,5.0,1.0,12.0,5.0,40.0,45 mins,4.9
119,119,Cinnamon Apple Yogurt Bowls,breakfast,1.0,12.5,10.0,40.0,283.0,5.0,161.0,3.0,31.5,10.0,20.0,30 mins,4.85
120,120,Baked Oatmeal Recipe with Pears Bananas and Walnuts,dessert,1.0,5.5,6.0,39.5,225.0,32.0,72.0,4.5,22.0,20.0,35.0,55 mins,4.88
121,121,Breakfast BLT,Breakfast,1.0,21.0,14.5,21.0,288.0,193.0,681.0,6.0,3.0,5.0,10.0,15 mins,5.0
122,122,Air Fryer Hard Boiled Eggs,snacks,1.0,6.0,5.0,0.5,78.0,186.0,62.0,,0.5,0.0,15.0,15 mins,4.53
123,123,Smoked Salmon Breakfast Flatbread,breakfast,1.0,15.5,8.0,28.5,247.0,11.5,980.0,2.0,3.0,15.0,15.0,30 mins,4.95
124,124,Tex Mex Migas,Breakfast,1.0,17.0,19.0,22.5,326.0,377.5,360.0,5.0,1.5,10.0,10.0,20 mins,4.86
125,125,Veggie Ham and Cheese Breakfast Egg Casserole,Breakfast,1.0,14.0,8.0,5.0,152.0,102.0,385.0,1.0,1.0,10.0,50.0,1 hr,4.98
126,126,Freezer Breakfast Burritos,breakfast,1.0,21.0,16.0,18.0,261.0,325.0,723.0,11.0,,20.0,10.0,30 mins,4.95
127,127,How To Hard Boil Eggs (Perfect Everytime),breakfast,1.0,6.0,5.0,1.0,77.0,212.0,62.0,,1.0,5.0,20.0,25 mins,5.0
128,128,Swiss Chard Eggs Benedict,breakfast,1.0,19.5,9.5,25.5,244.0,202.0,1136.0,10.0,4.5,10.0,20.0,30 mins,5.0
129,129,Yogurt Waffles,breakfast,1.0,7.5,2.0,34.0,195.0,63.0,532.0,0.2,2.0,5.0,20.0,25 mins,4.82
130,130,Crustless Broccoli Cheddar Quiche,dinner,1.0,12.5,12.0,5.0,174.0,178.0,358.0,1.5,3.0,10.0,40.0,50 mins,4.92
131,131,Instant Pot Steel Cut Oats,Instant Pot,1.0,7.0,3.0,50.5,235.0,,26.0,6.5,15.0,5.0,20.0,25 mins,4.68
132,132,Huevos Pericos (Colombian Scrambled Eggs),breakfast,1.0,19.5,19.0,5.0,272.0,558.0,220.5,1.0,1.5,10.0,10.0,20 mins,4.91
133,133,How To Setup an Easy Bagel Bar Brunch,breakfast,,,,,,,,,,,0.0,1 hr,4.86
134,134,Tex Mex Breakfast Casserole,breakfast,1.0,15.5,15.5,12.0,248.0,246.5,561.0,2.0,3.0,20.0,,1 hr 20 mins,4.94
135,135,Instant Pot Deviled Eggs,Instant Pot,2.0,6.5,8.0,0.5,104.0,187.5,119.0,,1.0,5.0,15.0,20 mins,4.29
136,136,Hash Brown Recipe,Breakfast,1.0,5.0,1.5,25.5,129.0,46.5,306.0,2.5,1.0,10.0,20.0,30 mins,3.67
137,137,Maple Pecan Banana Muffins,breakfast,1.0,3.0,5.0,23.0,142.0,5.0,113.0,2.0,12.0,10.0,35.0,45 mins,4.92
138,138,Bacon Egg and Avocado Breakfast Sandwich,breakfast,1.0,25.0,16.0,30.0,369.0,427.0,668.0,3.0,2.5,10.0,25.0,35 mins,5.0
139,139,Crustless Summer Zucchini Pie,lunch,1.0,8.1,4.8,13.1,125.3,52.0,420.1,2.0,2.5,15.0,30.0,45 mins,4.77
140,140,Spinach Ricotta Quiche,breakfast,1.0,12.0,13.0,15.5,225.0,178.0,366.5,0.5,1.0,25.0,55.0,1 hr 20 mins,4.92
141,141,Yogurt Chocolate Chip Muffins,breakfast,1.0,6.0,5.5,30.0,187.0,8.0,256.0,0.5,17.0,10.0,20.0,30 mins,4.74
142,142,Strawberry Peanut Butter Swirl Smoothie Bowls,breakfast,1.0,7.5,13.5,31.5,260.0,,188.0,5.0,19.5,,,5 mins,4.9
143,143,Chicken Quiche,lunch,1.0,26.5,17.0,19.5,333.5,269.5,507.0,0.5,2.0,10.0,30.0,1 hr 40 mins,4.61
144,144,Smoked Salmon Pinwheels,appetizer,4.0,13.5,10.0,5.0,168.0,22.0,898.0,1.0,1.5,,,20 mins,5.0
145,145,Breakfast Pizza,breakfast,1.0,20.5,9.0,27.0,271.0,198.5,568.0,1.5,2.5,15.0,15.0,30 mins,4.89
146,146,Stuffed Bagel Balls (Baked or Air Fryer),breakfast,2.0,10.5,3.0,25.0,173.0,3.5,549.0,1.0,3.0,10.0,25.0,35 mins,4.83
147,147,Czech Crepes with Berries and Cream,breakfast,2.0,7.0,4.0,30.0,180.0,63.0,50.0,5.0,10.0,5.0,25.0,30 mins,4.89
148,148,Easy Bagel Recipe,breakfast,1.0,10.0,0.3,26.5,152.0,,434.0,1.0,2.5,5.0,25.0,30 mins,4.76
149,149,Spicy Breakfast Fajitas with Eggs and Guacamole,lunch,1.0,9.5,13.0,19.0,227.0,190.0,142.0,4.5,0.5,5.0,15.0,20 mins,5.0
150,150,"Gluten-Free, Dairy-Free, Blueberry Oatmeal Muffins",Breakfast,1.0,3.0,2.5,32.5,148.0,,168.5,2.5,18.0,35.0,25.0,1 hr,4.72
151,151,Goat Cheese Herb Omelet with Nova Lox,Breakfast,1.0,21.5,15.0,3.5,239.0,389.5,913.0,0.5,0.5,,,5 mins,5.0
152,152,Asparagus and Lentils with Poached Egg,Asparagus,1.0,15.0,12.5,19.0,238.0,183.0,195.0,6.0,3.5,5.0,25.0,30 mins,5.0
153,153,Breakfast BLT Salad,breakfast,1.0,17.5,18.0,18.0,292.0,191.0,335.5,7.0,3.0,,,15 mins,4.88
154,154,Instant Pot Hard Boiled Eggs (and Soft Boiled),Instant Pot,1.0,6.0,5.0,0.5,78.0,186.0,62.0,,0.5,,10.0,10 mins,4.56
155,155,Sheet Pan Home Fries,breakfast,3.0,3.0,5.0,29.0,172.0,,398.0,5.0,3.0,10.0,30.0,40 mins,5.0
156,156,4-Ingredient Flourless Banana-Nut Oatmeal Pancakes,breakfast,3.0,10.0,16.5,36.0,318.0,186.0,72.5,5.5,15.5,5.0,10.0,15 mins,4.55
157,157,Whole Wheat Pancakes,breakfast,2.0,9.0,2.0,31.5,172.0,5.0,561.0,5.0,2.5,10.0,15.0,25 mins,4.65
158,158,Crab Cakes Benedict with Avocado Relish,breakfast,1.0,24.0,13.0,5.5,231.0,323.5,796.0,3.0,1.0,,20.0,1 hr 30 mins,4.84
159,159,Hummus Avocado Toast,breakfast,2.0,10.5,9.5,32.0,249.0,,467.0,8.0,4.0,5.0,0.0,5 mins,4.88
160,160,Avocado Toast with Lemon and Kale,breakfast,2.0,11.0,14.0,36.0,298.0,,241.0,10.0,5.0,,,15 mins,4.89
161,161,Asparagus-Pancetta Potato Hash,Asparagus,3.0,12.0,9.0,22.0,217.0,196.0,531.0,4.0,1.0,10.0,20.0,30 mins,4.94
162,162,Miami Avocado Crab Toast,breakfast,1.0,17.0,9.0,25.0,242.0,62.0,563.0,5.5,4.0,,,,
163,163,Open-Faced Omelet with Avocado and Pico de Gallo,Breakfast,1.0,11.0,9.0,4.0,140.0,186.0,130.0,2.0,1.0,,,15 mins,5.0
164,164,Breakfast Burrito Bowl with Spiced Butternut Squash,breakfast,1.0,9.0,11.0,21.0,227.0,191.0,339.0,5.0,5.0,5.0,25.0,30 mins,4.93
165,165,"Spinach, Feta, and Artichoke Breakfast Bake",breakfast,1.0,11.0,7.0,4.0,128.0,196.0,439.0,1.0,1.0,15.0,45.0,1 hr,4.91
166,166,"Open-Faced Omelet with Feta, Roasted Tomatoes and Spinach",breakfast,1.0,13.0,13.0,5.0,183.0,289.0,362.0,2.0,,,,,5.0
167,167,Leftover Turkey and Sweet Potato Frittata,breakfast,1.0,16.5,8.0,7.0,170.0,178.5,463.0,1.0,,10.0,45.0,55 mins,5.0
168,168,Berry Quinoa Breakfast Bowls,Quinoa,1.0,6.0,4.5,47.0,240.0,,95.0,6.0,23.0,,,30 mins,5.0
169,169,Pumpkin Pecan Banana Bread,breakfast,1.0,3.0,5.0,27.0,146.0,5.0,116.0,2.0,16.0,30.0,50.0,1 hr 20 mins,4.7
170,170,Pumpkin Spice Cream Cheese,breakfast,2.0,1.5,3.5,5.5,57.0,10.0,1.5,,4.0,15.0,0.0,15 mins,5.0
171,171,Eggs Pizzaiola,lunch,2.0,19.0,15.0,13.0,266.0,380.0,804.0,3.0,6.0,5.0,20.0,25 mins,5.0
172,172,"Cucumber, Parsley, Pineapple and Lemon Smoothie",breakfast,1.0,2.0,,31.0,118.0,,24.0,5.0,18.0,10.0,,10 mins,4.75
173,173,Chocolate Chip Zucchini Bread,breakfast,1.0,2.0,4.0,30.0,148.0,,186.5,2.0,17.0,20.0,55.0,1 hr 15 mins,4.87
174,174,Summer Mango Stone Fruit Smoothie,Breakfast,1.0,2.0,0.5,35.0,122.0,,20.0,4.0,24.0,20.0,,20 mins,
175,175,Overnight Oats with Figs and Honey,breakfast,1.0,5.5,10.5,36.0,245.0,,91.0,7.0,17.0,5.0,0.0,5 mins,5.0
176,176,Blueberry Banana Bread,breakfast,1.0,2.0,2.0,21.0,98.0,4.0,87.0,2.0,13.0,15.0,50.0,1 hr 5 mins,4.85
